(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		window#8 285 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 284 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 255 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 266 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 265 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 244 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 243 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 246 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 245 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 264 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 263 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 258 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 257 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 268 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 267 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 270 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 269 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 240 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 291 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 250 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 249 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 292 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 287 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 290 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 293 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 248 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 247 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 242 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 241 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 252 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 251 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 254 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 253 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 121 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 122 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 125 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 124 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		Component#91 5 (168 verts)	-1	True	True	True	3	[City-_defaultMat (UnityEngine.Material)] [City-0083_DarkTurquoise (UnityEngine.Material)] [City-0067_PaleGreen (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 72x68 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		window#8 100 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 123 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 128 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 115 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 112 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 113 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 114 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 129 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 126 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 127 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 102 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 107 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 110 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 111 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 104 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 105 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 106 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 103 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 108 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		Component#91 1 (168 verts)	-1	True	True	True	3	[City-_defaultMat (UnityEngine.Material)] [City-0083_DarkTurquoise (UnityEngine.Material)] [City-0067_PaleGreen (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 72x68 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Component#91 4 (168 verts)	-1	True	True	True	3	[City-_defaultMat (UnityEngine.Material)] [City-0083_DarkTurquoise (UnityEngine.Material)] [City-0067_PaleGreen (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 72x68 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		window#8 101 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		Component#91 (168 verts)	-1	True	True	True	3	[City-_defaultMat (UnityEngine.Material)] [City-0083_DarkTurquoise (UnityEngine.Material)] [City-0067_PaleGreen (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 72x68 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		window#8 109 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		Component#91 2 (168 verts)	-1	True	True	True	3	[City-_defaultMat (UnityEngine.Material)] [City-0083_DarkTurquoise (UnityEngine.Material)] [City-0067_PaleGreen (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 72x68 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Component#91 3 (168 verts)	-1	True	True	True	3	[City-_defaultMat (UnityEngine.Material)] [City-0083_DarkTurquoise (UnityEngine.Material)] [City-0067_PaleGreen (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 72x68 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		window#8 210 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 211 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 208 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 207 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 206 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 203 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 204 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 209 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 234 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 237 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 238 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 231 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 232 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 233 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 230 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 205 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 118 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 166 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 214 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 117 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 116 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 119 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 120 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 215 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 220 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 217 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 218 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 219 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 212 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 213 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 216 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#5 534 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 539 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 54 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 533 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 545 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 535 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 536 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 537 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#8 139 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 140 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 143 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 142 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#5 538 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#8 45 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#8 141 (12 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 27x68 times]
		window#5 544 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		window#5 523 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
